C:\Users\longl\AppData\Local\Programs\Python\Python39\python.exe D:\pycharm_projecs\COG403-FlappyBird-AI\dqn_kevin_tryout.py
pygame 2.0.3 (SDL 2.0.16, Python 3.9.13)
Hello from the pygame community. https://www.pygame.org/contribute.html
D:\pycharm_projecs\COG403-FlappyBird-AI\dqn_kevin_tryout.py:58: UserWarning: nn.init.uniform is now deprecated in favor of nn.init.uniform_.
  torch.nn.init.uniform(net.weight, -0.01, 0.01)
iteration: 30 elapsed time: 2.558290958404541 epsilon: 0.07499891394945697 action: 1 reward: 0.1 Q max: 548.24207 score: [0, 0] location: pm7
iteration: 300 elapsed time: 11.616857528686523 epsilon: 0.07498880244440122 action: 1 reward: 0.1 Q max: 195.03877 score: [0, 0] location: pm7
iteration: 3000 elapsed time: 102.45913410186768 epsilon: 0.07488768739384369 action: 1 reward: 0.1 Q max: 293.15253 score: [0, 0] location: pm7 mem_q_val: 5479.574645996094 y_batch: 5914.340187072754
iteration: 3000 elapsed time: 102.50700664520264 epsilon: 0.07488768739384369 action: 1 reward: 0.1 Q max: 293.15253 score: [0, 0] location: pm7 mem_q_val: 5479.574645996094 y_batch: 5914.340187072754
iteration: 6000 elapsed time: 203.73398303985596 epsilon: 0.07477533733766867 action: 1 reward: 0.1 Q max: 5690.843 score: [1, 3926] location: pm7 mem_q_val: 129058.23797607422 y_batch: 130682.79525756836
iteration: 9000 elapsed time: 305.272588968277 epsilon: 0.07466298728149363 action: 0 reward: 0.1 Q max: 1102.2175 score: [1, 3926] location: pm7 mem_q_val: 26587.25666809082 y_batch: 26457.564178466797
iteration: 10000 elapsed time: 339.0604500770569 epsilon: 0.07462553726276863 action: 0 reward: 0.1 Q max: 743.21094 score: [1, 3926] location: pm7
iteration: 12000 elapsed time: 406.2576994895935 epsilon: 0.07455063722531861 action: 0 reward: 0.1 Q max: 130.49352 score: [1, 3926] location: pm7 mem_q_val: 5399.464237213135 y_batch: 5511.841378450394
iteration: 15000 elapsed time: 531.1953485012054 epsilon: 0.07443828716914358 action: 1 reward: 0.1 Q max: -2.9046028 score: [1, 3926] location: pm7 mem_q_val: 2400.6468970775604 y_batch: 2392.02568513155
iteration: 18000 elapsed time: 677.487521648407 epsilon: 0.07432593711296856 action: 0 reward: 0.1 Q max: 9.367233 score: [1, 3926] location: pm7 mem_q_val: 858.7320408821106 y_batch: 876.2754378318787
iteration: 21000 elapsed time: 782.3588540554047 epsilon: 0.07421358705679353 action: 1 reward: 0.1 Q max: 21.371334 score: [1, 3926] location: pm7 mem_q_val: 702.6070547103882 y_batch: 717.3953366279602
iteration: 24000 elapsed time: 883.3522832393646 epsilon: 0.07410123700061849 action: 0 reward: 0.1 Q max: 3.0898194 score: [1, 3926] location: pm7 mem_q_val: 59.50240829586983 y_batch: 41.51012560725212
iteration: 27000 elapsed time: 986.1178350448608 epsilon: 0.07398888694444347 action: 1 reward: 0.1 Q max: 10.331027 score: [1, 3926] location: pm7 mem_q_val: 229.91550147533417 y_batch: 224.22663760185242
iteration: 30000 elapsed time: 1090.9441537857056 epsilon: 0.07387653688826844 action: 0 reward: 0.1 Q max: 4.234938 score: [1, 3926] location: pm7 mem_q_val: 40.097077175974846 y_batch: 37.05263149738312
iteration: 33000 elapsed time: 1191.7885711193085 epsilon: 0.07376418683209342 action: 0 reward: 0.1 Q max: 3.9273121 score: [1, 3926] location: pm7 mem_q_val: 96.62677294015884 y_batch: 97.04017573595047
iteration: 36000 elapsed time: 1343.0828278064728 epsilon: 0.07365183677591838 action: 1 reward: 0.1 Q max: 3.7666316 score: [3, 35595] location: pm7 mem_q_val: 137.78853464126587 y_batch: 138.3342844247818
iteration: 39000 elapsed time: 1506.1112086772919 epsilon: 0.07353948671974336 action: 1 reward: 0.1 Q max: 1.6917102 score: [3, 35595] location: pm7 mem_q_val: 156.54910077154636 y_batch: 155.95193769037724
iteration: 42000 elapsed time: 1684.536707162857 epsilon: 0.07342713666356833 action: 0 reward: 0.1 Q max: 3.1689544 score: [5, 41268] location: pm7 mem_q_val: 98.60923436284065 y_batch: 102.42443895339966
iteration: 45000 elapsed time: 1836.5169260501862 epsilon: 0.0733147866073933 action: 0 reward: 0.1 Q max: 4.86777 score: [6, 43180] location: pm7 mem_q_val: 101.36855658888817 y_batch: 101.18871030211449
iteration: 48000 elapsed time: 1937.1065797805786 epsilon: 0.07320243655121828 action: 0 reward: 0.1 Q max: 2.2913656 score: [10, 45760] location: pm7 mem_q_val: 203.4866317510605 y_batch: 202.22368216514587
iteration: 51000 elapsed time: 2038.127452135086 epsilon: 0.07309008649504324 action: 0 reward: 0.1 Q max: 8.119509 score: [10, 45760] location: pm7 mem_q_val: 163.7999617755413 y_batch: 162.71904612332582
